Meißen Frauenkirche (Buch 16)
Trauungen 1612-1682
----------------
Hans Große
Martin Hotwitzsch
Blasius Strauch
Martin Paritz
Hans Weißbach
Hans Hermann
Martin Vetter
Mattheus Rothe
Valentin Günther
Caspar Herold
Martin Siegert
Abraham Sperlich
Caspar Bergman
Paul Stamme
Jacob Hanizsch
Martin Schaun?
Andreas Groll
Martin Jahnauß
Peter Ranft
Hans Pirler
Hans Bickel
Gregor Goldman
Leonhard Clauß
Thomas Kühn
1622
Michael Reden
Israel? Beuchel
Simon Mebus
Peter Wagner
Martin Heß
Caspar Ditrich
Christian Hauptvogel
Georg Renzsch
Valentin Rühel
Georg Helbig
Martin Richter
Jonas Nietzsche
Mattheus Rothe
Moritz Schübling
Barthel Keil
Nicol Welber
Michael Stübler
Jacob Pegner
Caspar Lehmann
Franz Becker
Michael Stöber
Michael Huß
Mattheus Beuchel
Georg Lindener
Georg Haubold
----------------
Daniel Schultze
Jacob Koch
Peter Philipp
Barthel Hentzschel
Caspar Engelman
Barthel Hintzsch
Berndhard Pflüger
Caspar Thiel
Martin Kuntz
Christian Andreas
1623
Abraham Thiele
Georg Friedrich
Melchior Dröbbach?
Blasius Günther
Hans Baum
Siegmund Richter
Thomas Keile
Peter Ilzschner
Paul Zeiner
Richael? Röder
Hans Jost
Michael Breuner
David Crüner
Andreas Kiche?
Zacharias Schmidt
Martin Hiller
Martin Köhler
Valentin Siegelbalck?
Nicol Michael
Elias Rabener
Simon Milde
Mattheus Weißig
Christian Belitz
Martin Marx
?
Hans Heme
1624
Georg Walter
Caspar Lehmann
Blasius Vetter
Nicol Hempel
Balthasar Vocke
Mattheus Philipp
Friedrich Faust
Caspar Hoffmann
Martin Rustig
Andreas Arnold
Valentin Kürsten
Michael Keil
----------------
Tobias Hoffmann
Marcus Bürger
Urban Ditrich
Peter Schultze
Christoph Stieffler
Georg Juncker?
Christoph Dax?
Stephan Leckschede
Hans Pfeiffer
Gottfried Hanitzsch
Georg Müller
Johann Marx
Johann Wünderlich
Christoph Borman
Georg Herbst
Martin Klauß
Hans Schreiber
Georg Rebisch
1625
Hans Schreiner
Jacob Röder
Ernst Werner
Michael Möbiß
Benedig Kunath
Johann Jenisch
Johann Grahbron?
Elias Zölner
Martin Burckhart
Johann Sehlig
----------------
Peter Schneider
Christoph Grafe
Balthasar Haupt?
Friedrich Kaul
Samuel Kleine
Moritz Rückrath
Adam Salzwedel
Gottfried Gerlach
Johann Burckhart
Simon Bütner
Hans-Georg Fischer
Johann Krause
Albert Littioius?
Martin Pfeiffer
Hans Hoffmann
Nicol Schmidt
David Arnold
Michael Kuntze
Benno Zaschler
Johann Schultze
Elias Rabener
Andreas Kern
1626
Nicol Schneider
Thomas Burckhart
Ambrosius Richter
Georg Werner
Zacharias Roste?
Hans Grell
Martin Kuntze
----------------
Andreas Satler
Johann Krebß
Johann Wittig
Jacob Berthel
Barthel Leschner
Martin Rüner
Johann Baumgärtner
Christoph Strauch
Martin Grafe
Martin Richter
Andreas Crusius
Thomas Förster
Christoph Vogel
Martin Wilde
Balthasar Eschfeld
Jacob Hartman
Johann Schneider
Georg Hölzel
Barthel Busch
Elias Hund
Simon Lange
1627
Martin Kunzendorf
Hans Seidling
Christoph Schlegel
Nicol Maune
Georg Müller
Martin Fröhner
Valentin Ilzschner
----------------
Nicol Ilzschner
Johann Steltzner
Georg Schurig
Johann Winckler
Blasius Ganßauge
Lorenz Schneider
Christoph Zeidler
Lorenz Baumat?
Michael Haberstroh
Lorenz Kirsten
Elias Barzsch
David Droschitz
Andreas Barth
Johann Jeppel
Christian Ilzschner
Andreas Spiller
Urban Weiz
Johann Krelle
Nicol Schlechte
Samuel Steinbach
Donat Ditrich
Georg Fincke
Hironimus Wunzig
Philip Moritz
Gabriel Hermann
Andreas Noriman?
Urban Praßer
Martin Pichle?
----------------
1628
Martin Wunderwald?
Gregor Marx
Martin Bürger
Hans Robis
Thomas Haubold
Nicol Melber
Johann Häune
Caspar Bohm
Peter Sillig
Martin Frietzsche
Blasius Eschke
Georg Wittig
Philip Scheine
Abraham Walter
Heinrich Schmidt
Michael Stöber
Friedrich Eike
Johann Ditrich
Christoph Wolckenstein
Georg Hocke
Georg Hainzrich?
Peter Simon
Johann Gretzsch
Tobias Wittig
Martin Behrisch
Georg Huhn
Wilhelm Barthel
Johann Witze
----------------
1629
Georg Hoffmann
Christoph Vetter
Balthasar Karn
Peter Hempel
Abraham Wilschdorf
Gallus Weber
Heinrich Müller
Georg Kreße
Nicol Lorentz
Georg Zimmermann
Johann Lohsch
Nicol Gemblich?
Georg Bursch
Peter Breidig
Martin Hahn
Martin Kuntze
Georg Klerig
Caspar Schneider
Jacob Dosin
Peter Schande
Paul Francke
Martin Fleißbach
Johann Schultze
Christian Müller
1630
Elias Schneider
Jacob Theine?
Johann Otto
----------------
Georg Hanitz
Urban Marius
Johann Haubold
Siegmund Röder
Martin Vogel
Martin Düring
Johann Winckler
Valentin Starcke
Johann Werner
Jacob Kripner
Martin Peter
Andreas Hanitz
Georg Becker
Johann Neutzner
Leonhard Starcke
Michael Stefeld
Christoph Richter
1631
Urban Praßer
Galle
Andreas Wend
Johann Lindenberger
Georg Silberman
Stephan Voigt
Peter Zencker
Georg Eichhorn
David Diezel?
Johann Ritter
Jacob Hartel
----------------
David Krille
Martin Wind
Christoph Ermisch?
Johann Beer
Hans Andre
Johann Jeckner
Thomas Quelmaltz
Martin Bege
Georg Pflüger
Andreas Menbuchse?
Lorenz Borman
Michael Sorge
Johann Kuhbach
Tobias Richter
Georg Clauß
Elias Frietzsche
1632
Johann Pirler
Jeremias Hensel
Friedrich Calmuth
Salomon Bruchholz
David Eutner
Caspar Lenzer
Christian Gese?
Martin Pfeiffer
Christoph Scheffer
Georg Herbst
Paul Keil
Michael Göppert
----------------
Samuel Kleine
Georg Klerich?
Hans Meuer
Peter Marx?
Donat Mohne?
? Stamme
Martin Fischer
Christoph Wilde
Wenzel Gebauer
Georg Bruchholz
Johann Siegeritz
Peter Unterheil
Donat Borsdorf
Georg Heller
Adam Gebhart
Michael Eitner
Caspar Fröhner
Michael Barth
Melchior Zölner
Christoph Eselehn?
Nicol Holfelder
Mattheus Siegmubd
Zacharias Sigeritz
Christoph Appel
Michael Calertus
Martin Schönberg
Johann Dümmer
Caspar Herold
Martin Krause
Thomas Kühn
----------------
Christian Ditrich
Elias Ulm
Samuel Falocke
1633
Mattheus Nahl
Wenzel Zwacke
Michael Jänicke
Valentin Eichhorn
Donat Ditrich
Johann Beer
Benedig Lehmann
Georg Fleck
Martin Fickler
Martin Vetter
Martin Pirler
Christoph Thöchenberg
Erasmus Trillizsch
Martin Gebisch
Martin Hilner
Elias Rabener
Thomas Haubold
Simon Lange
Thomas Marcks
Johann Schumann
Elias Zölner
Philip Moritz
Martin Ulbrich
Georg Döring
----------------
Johann Jänicke
Andreas Caspar
Johann Behrwald
Samuel Speck
Melchior Lehmann
Urban Seiffert
Nicol Iltzschner
David Arnold
Johann Ende
Georg Hoffmann
Elias Herold
Egidius Junghans
Christian Scheffler
Jacob Thime
Johann Winckler
Peter Helbig
Tobias Quant
Tobias Philipp
Michael Spieß
Johann Wolf
Abraham Robiß
Friedrich Pfitzner
Johann Güner
Simon Keyser
Georg Markus
Georg Schurig
Peter Hefer?
Andreas Clauß
Georg Stiefeler
Jacob Koch
Thomas Knöffel
Thomas Teichman
----------------
Martin Milde
Paul Francke
Lorenz Büttner
Johann Conrad
Martin Frietzsche
Michael Haubold
Caspar Pietzsch
Georg Berthold
Martin Clauß
Thomas Förster
Hans Stirz
Salomon Bruchholz
Georg Tham
Michael Parzsch
Peter Zaschler
1634
Nicol Vater
Johann Schüdter?
Georg Becke
Melchior Schönert
Balthasar Scheffel
Andreas Grüner
Christian Speck
Melchior Bernhard
Urban Mürisch
Elias Schmidt
Lorenz Schumann
Georg Ritter
Christoph Müze
Michael Hempel
Valentin Zabel
----------------
Jacob Roßbach
Thomas Kuntze
Arnold Rothe
Mattheus Robis
Hans Krelle
Johann Pratorius
Israel Beuchel
Michael Haubold
Balthasar Seiffert
Georg Steltzer
Balthasar Michael
Paul Müze
Hans Kebiß
Albin Siegfried
Christoph Schwädt
Johann Jobst
Christoph Große
Nicol Wilz
Andreas Kühnel
Tobias Troschütz
Balthasar Jäckel
Michael Vogel
Martin Francke
Christoph-Ernst Förster
Mattheus Nagel
Christoph Kluge
----------------
Hans Gauzsch
Thomas Schönlebe
Martin Graße?
1635
Samson? Trabitus
Georg Döring
Martin Hinzschold
Zacharias Scheffel
Ernst Ditrich
Caspar Franze
Hans Zieseler
Nicol Hoffmann
Noel-Hironimus Nemman?
Valentin Steinbach
Abraham Schönert
Joachim Wesenberg
Martin Marx
Michael Schminer
Peter Müller
Hans Loppe
----------------
Andreas Riehle
Gregor Fickler
Donat Baum
Andreas Burckhart
Mattheus Mahner
Melchior Schönert
Barthel Hoffmann
Christoph Göde
Jeremias Hoffmann
Mattheus Wenzel
Christian Burckhart
Michael Schumann
Johann Bachman
Peter Ilzschner
Johann-Georg Helbig
Johann Jobst
Caspar Bottig
Christoph Thalenburg
Simon Schmidt
Paul Krause
----------------
Jeremias Keyser
Hans Fende
Samuel Clauß
Georg Schlegel
Georg Tamme
1636
Paul Weißig
Barthel Glieme
Martin Haupt
Hans Ditrich
Thomas Teichman
Georg Iltzschnerm3 Hahn
David Trabitz
Hans Frietzsche
Andreas Scheiblich
Adam Bruchholz
Joachim Fiedeler
Barthel Fischer
----------------
Donat Müller
Georg Reiche
Friedrich Frietzsche
Caspar Sparman
Michael Rudolf
Valentin Lehmann
Hans Kleine
Peter Böhme
Hans Köhler
Daniel Kimius?
Hans Mütze
Philip Hentzschel
Joachim Griseler
Mattheus Hiezschold?
Zacharias Siritz
Martin Forberg
Christian Pfiz
Andreas Barzsch
Michael Richter
----------------
Valentin Roselt
Georg Haubold
Martin Gebisch
Wilhelm Barthold
Martin Kunzendorf?
Erhard Voigt
Georg Pielitz
David Kirbach
Andreas Kühnel
Christoph Hennig
Abraham Richter
1637
Wolfgang Eigendorf
Hans Zaschler
Andreas Göbbel
Mattheus Götze
Sebastian Pferpner?
Hans Weitscher
Jacob Hechel
----------------
Martin Fahbe
Michael Sorge
Hans Spatzig
Andreas Hoßman
Hans Gilmeister
Hans Ködler
Hans Reichel
Caspar Jost
Johann Naumann
Hans Hoffmann
Georg Jahn
Michael Laudel
Hans Jost
Michael Creutz
Georg Schultze
Donat Freywald
Hans Hennig
Hans Klotzsche
Peter Zschoche
Tobias Facke?
----------------
Sebastian Richter
Peter Bazig
Caspar Reichman
Mattheus Ruhter
Balthasar Breunig
Andreas Scheiblich
Michael Heser
1638
Martin Hilner
Christoph Schöffer
Hans Bazig
Hans Schmidt
David Leutner
Moritz Haubold
Christoph Moritz
Martin Schneider
Christoph Ernst
Martin Gebisch
Caspar Schneider
----------------
Tobias Troschütz
Antonius Döring
Mattheus Nahl
Nicol Hacke
David Helbig
Samuel Gebisch
Simon Jost
Johann Warlber
Christoph Jünger
Nicol Wagner
Philip Morgenstern
Berndhard Heinze
Urban Mürisch
Peter Simon
Martin Wiese
Mattheus Lehmann
Barthel Robiß
Johann Richter
Lorenz Rendeler
Marcus Bürger
----------------
Georg Schönberg
Christoph Thalenburg
Martin Opitz
Elias Hund
Michael Herbst
Michael Gabriel
Georg Sielitz
Hironimus Weynmand?
Andreas Gebler
Georg Öser
Joachim Wesenberg
Michael Marx
Hans Beutner
Georg Hantzman
Nicol Helbig
Heinrich Ilzschner
Johann Hoffmann
Samuel Reinhold
Caspar Helbig
Caspar Schmidt
----------------
1639
Andreas Kunze
Martin Böhle
Hans Prisach?
Michael Schram
Georg Seiffert
Martin Birne
Peter Schade
Martin Wiese
Michael Reiche
Melchior Klippigen
Johann Fischer
Jacob Böhla
Christoph Seiffert
Hans Zaphler
Martin Köbelmud
Ernst Ditrich
Tobias Anand?
Georg Solberman
Sebastian Eicharz
----------------
1640
Andreas Kirsten
Hans Dörichen
Martin Möbuß
Christfried Blier
Hans Jost
Hans Bazig
Michael Haubold
Christian Heinzman
Peter Laudel
Georg Hoffmann
Johann Hoffmann
Michael Götze
Georg Hauckold
Caspar Fincke
Hans Förster
Hironimus Kluge
Hans Kozsch
Friedrich Vopelius
Michael Schütze
----------------
Barthel Rothe
Peter Schwend
Andreas Sparman
Hans Ludwig
David Trabitus
Moritz Beuter
Tobias Schütze
Gottfried Starcke
1641
Ambrosius Hehme
Paul Bauch
Hans Beyer
Friedrich Haubold
Nicol Schlechte
Georg Blaytanck?
Georg Junghans
Christian Speck
Georg Jung
Martin Leuteritz
----------------
Martin Hecher
Caspar Hoffmann
Hans Hermann
Thomas Kuntze
Valentin Hachenberger
Michael Hoffmann
Nicol Gemlich
Georg Starcke
Nicol Kühnel
Caspar Möbuß
Peter Mührisch
Hans Maune
Abraham Schmidt
Georg Schneider
Christian Kühnel
Christoph Nirol
Gregor Moritz
Johann Schumann
Peter Ditrich
Paul Crumm
----------------
1642
Michael Grühnert
Michael Ulbrich
Hans Appel
Valentin Kirsten
Hans Schröter
Hans Schröter
Daniel Peterman
Mattheus Rüdiger
David Trobisch
Mattheus Grünberg
Georg Hennich
Blasius Haubold
Balthasar Matthes
Christoph Reiche
Hans Winckler
Jacob Kleine
Hans Kuntze
Jacob Schlechte
Michael Tenzer
Hans Förster
----------------
1643
Hans Reichman
Christian Ilzschner
Esaias Herhold
Andreas Fischer
Martin Bodenstein
Abraham Trobisch
Barthel Uphner?
Hans Voigt
Hans Zeidler
Andreas Rühle
1644
Hans Bäseler
Christoph Sora
Georg Starcke
Hans Beuchel
Wolf Krödel
Paul Francke
Hans Krille
Lorenz Große
----------------
Christoph Pfeiffer
Caspar Wenzel
Benedig Plaßner
Martin Fröhner
Andreas Gentzscher
Georg Lindener
Nicol Schmidt
Christoph Strauch
Hans Keil
Georg Schumann
Christoph Kühne
Gottfried-Siegmund Peißker
Caspar Kühnel
Hans Satler
Georg Krill
Jacob Soritz
Georg Bariz
Paul Part
1645
Georg Schüttig
----------------
Moses Haubold
Gregor Bregel?
Elias Schultze
Martin Möbuß
Christian Hauptman
Johann Schumann
Hans Reinhard
Peter Scheffel
Christoph Hasert
Hans Botler
Georg Gecker?
Georg Kniescha?
Hironimus Kluge
Martin Wiese
Ambrosius Marx
Caspar Frohner
Hans Zabel
Johann-Michael Roßbach
Michael Göbuß
Mattheus Lehmann
----------------
1646
Lucas Otto
Valentin Nagel
Valentin Große
Elias Bernin?
David Eschke
Balthasar Voigt
Martin Philipp
Andreas Müller
Christian Matthes
Georg Münch
Balthasar Schneider
Michael Grünert
Andreas Kleine
Hans-Michael? Birnsten?
Andreas Grüner
Georg Kirsten
Caspar Lehmann
Hans Ditrich
Georg Hartman
----------------
Clemens Hauckold
Hans Starcke
Balthasar Breunig
Christoph-David? Pfeiffer
Hans Loppe
Christoph Zölner
Christoph Rurrman
1647
Georg Güntzel
Andreas Martin
Abraham Schönert
Caspar Baum
Philip Hentzschel
Christian Golde
Peter Beger
Weise? Haubold
Adam Bröting
Zacharias Grahl
----------------
Georg Schnerr
Tobias Richter
Christoph Stichel
Johann Werner
Joachim Rosenbacher
Jacob Weyrauch
Thomas Schnet?
Hans Caspar
Christoph Gerlach
--
--
--
--
1648
Hans Görner
Christoph Bottig
Johann-Zacharias Fesinger?
Christoph Arnold
Hans Hennicke
Egidius Petrig
Franz Kuntze
Hans Hauder
Samuel Grüner
----------------
Peter Döring
Georg Zietzschman
Lorenz Kolbe
Georg Reichman
Hans-Andreas Ebert
Hans -
Hans Lange
Friedrich Keil
Hans Funcke
Georg Rühl
Georg Hempel

Christoph Gröizsch
Hans Zabel
Georg Kniße
Hans Fichtner
Martin Berisch
1649
Christoph Viebiger
Thomas Hildebrand
----------------
Hans Keller
Georg Schade
Georg Hacke
Caspar Zschörner
Georg Mekchior
Georg Jeller
Georg Richter
Gregor Fickler
Hans Kunat
Christoph Leuschner
1650
Martin Keil
Franochius? Jünger
Thomas Förster
Georg Reichman
Hans Simon
Georg Bäßeler
David Schüttig
Hans Dürsche?
Georg Beuchel
----------------
Christian Meißbach
Michael Barth
Hans Wilschdorf
Hans Wagner
Christoph Ischber?
Christoph Viebiger
Gregor Rüdiger
August Zaschler
Martin Frietzsche
Heinrich Zaschler
Hans Heirong?
Andreas Braun
Gregor Höpfner
Georg Liebezeit
Abraham Hempel
Hans Hansen
Christian  Demantias
1651
Christoph Gärschel
----------------
Tobias Richter
Georg Kuntze
Georg Zschaw?
Samuel Ottenbach
Paul Fehre
Hans Leschner
Georg Schultze
Wolf-Carl Seydel
Hans Voigt
Michael Kirschwitz
Gabriel Ulbrich
Christoph Ernst
Georg Lindener
Christian Klotzsche
Hans Richter
Hans Hubert
Caspar Ditrich
Wolf Schneider
Hans Fichtner
Johann-Heinrich Grünwald
----------------
Hans-Christoph Heynitz
Balthasar Gehrt
1652
Georg Droschütz
Nicol Polantus
Jeremias Trage
Donat Grätzscheniez?
Friedrich Dehme
Hans Grumbach
Mats Kobß?
Michael Hoffmann
Hironimus-Agidius Nymman?
Christoph Bottich
Hans Hännicke
Andreas Müller
Hans Gebsich
Johann Winckler
Hans-Heinrich Stoß
----------------
1653
Valentin Reichel
Hans Robuß
? Reichman
Martin Grizsche
Brosius Fichtner
Hans Pfeiffer
Christoph Naumann
Caspar Helbig
Jacob Söritz
Christoph Zeuner
Hans Kluncker
Johann Salzwedel
Andreas Scheiner
Erhard Mezner
Mattheus Sieber
Friedrich Patze
Michael Wilschdorf
Nicol Otto
Andreas Lange
----------------
Christian Hauptman
Nicol Sick
Hans Bottler
Balthasar Kirsten
Georg Edelich
Mattheus Junghans
1654
Nicol Starcke
Jacob Heinrich
Christian Müller
Christian Sömig
Johann-Michael Roßbach
Hans Helbig
Christoph Wend
Martin Barthel
Georg Maune
Hans Holdefeld
Jacob Greiff
Caspar Waltrich
----------------
Theophilus Köhler
Hans Spieß
Jacob Hempel
Hans Stedtfeld?
Samuel Kochler
Christoph Jahn
Philip Heinrich
Abraham Otto
Wolf Threner?
Elias Zabel
Paul Heimert
Erhard Voigt
Caspar Köhler
Christoph Walther
Clemens Fuhrmann
Michael Schaffrath
Georg Hoffmann
Urban Marx
Andreas Fischer
Nicol Mahn
----------------
1655
Michael Janicke
Jacob Marx
Jacob Reiche
Hans-Georg Silberman
Hans Kleber
Christian Flade
Christoph Klehman
Martin Burckhart
Balthasar Ditrich
Samuel Junghans
Georg-Albrecht Frenzel
Georg Schauman?
Michael Packe
Martin Hacke
Thomas Wittich
Hans Caspar
Georg Barisch
Martin Stacke
Christoph Briz?
----------------
David Schneider
Martin Rothe
Johann-Christoph Eichtner
1656
David Pfeiffer
Clemens Fuhrmann
Georg Heller
Daniel Otto
Hans Appel
Georg Röder
David Lohse
Johann Wolf
Martin Fischer
Christian Sännig
Wolf Tretner
Ernst Marx
Hans Rothe
Hans Grünert
Friedrich Grumbach
Michael Voigt
----------------
Hans Keyselt
Erhard Starcke
Gregor Bachman
Christian Bart?
Abraham Kuntze
Hans Zschoche
Christian Jänichen
Elias Grund
Andreas Hentzschel
Christoph Hartbach
Georg Beuchel
Andreas Stephan
Hans Rudolf
1657
Hans Weißig
Christian Gentzsch
Jacob Adam
Hans Heune
Samuel Gebisch
Georg Haubold
----------------
Tobias Schütze
Hans Hanickel
Hans Reiche
Sebastian Kryser
David Kühnel
Abraham Mütze
Georg Fincke
Hans Knöffel
1658
Friedrich Patze
Daniel Drebsch
Christian Müller
Georg Franze
Gottfried Lagne
Thomas Haubold
Thomas Förster
Martin Gewaltiger
Hans Starcke
Hans Grafe
Hans Borisch
----------------
Christian Teller
Georg Wittenberger
Martin Opitz
Christoph Rizschel
Gottfried Beuchel
? Hause
